FIPS,Common State Abbreviation,Rural Status Description,HPSA Postal Code,Provider Type,Common County Name,HPSA Degree of Shortage,HPSA Designation Population,HPSA Estimated Served Population,HPSA Score,HPSA Shortage
6019,CA,Rural,,Psychiatrist,"Fresno County, CA",Not applicable,58785.0,0.0,17,3.92
6019,CA,Rural,,Psychiatrist,"Fresno County, CA",Not applicable,58785.0,0.0,17,3.92
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,58785.0,0.0,17,3.92
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,58785.0,0.0,17,3.92
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,58785.0,0.0,17,3.92
6071,CA,Rural,,Psychiatrist,"San Bernardino County, CA",Not applicable,12895.0,0.0,17,0.86
6071,CA,Rural,,Psychiatrist,"San Bernardino County, CA",Not applicable,12895.0,0.0,17,0.86
6071,CA,Rural,,Psychiatrist,"San Bernardino County, CA",Not applicable,12895.0,0.0,17,0.86
6071,CA,Rural,,Psychiatrist,"San Bernardino County, CA",Not applicable,12895.0,0.0,17,0.86
6071,CA,Rural,,Psychiatrist,"San Bernardino County, CA",Not applicable,12895.0,0.0,17,0.86
6071,CA,Rural,,Psychiatrist,"San Bernardino County, CA",Not applicable,12895.0,0.0,17,0.86
6071,CA,Rural,,Psychiatrist,"San Bernardino County, CA",Not applicable,12895.0,0.0,17,0.86
6071,CA,Rural,,Psychiatrist,"San Bernardino County, CA",Not applicable,12895.0,0.0,17,0.86
6029,CA,Rural,93561-5558,,"Kern County, CA",12,4957.0,,21,2.48
6015,CA,Rural,95532-0001,,"Del Norte County, CA",6,3427.0,,18,0.71
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6019,CA,Non-Rural,,Psychiatrist,"Fresno County, CA",Not applicable,203186.0,143400.0,11,6.38
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,49058.0,47000.0,6,0.92
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6073,CA,Non-Rural,,Psychiatrist,"San Diego County, CA",Not applicable,28730.0,24000.0,5,0.72
6035,CA,Rural,96130-7720,,"Lassen County, CA",12,5763.0,,12,2.88
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6083,CA,Non-Rural,,Psychiatrist,"Santa Barbara County, CA",Not applicable,86309.0,5000.0,19,5.5
6051,CA,Rural,,Psychiatrist,"Mono County, CA",Not applicable,14081.0,0.0,17,0.94
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6029,CA,Non-Rural,,Psychiatrist,"Kern County, CA",Not applicable,263950.0,103600.0,19,12.42
6019,CA,Rural,93640-9703,,"Fresno County, CA",12,,,21,1.65
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6013,CA,Non-Rural,,Psychiatrist,"Contra Costa County, CA",Not applicable,99267.0,82600.0,8,2.49
6037,CA,Non-Rural,,Psychiatrist,"Los Angeles County, CA",Not applicable,95961.0,70000.0,10,2.9
6037,CA,Non-Rural,,Psychiatrist,"Los Angeles County, CA",Not applicable,95961.0,70000.0,10,2.9
6037,CA,Non-Rural,,Psychiatrist,"Los Angeles County, CA",Not applicable,95961.0,70000.0,10,2.9
6037,CA,Non-Rural,,Psychiatrist,"Los Angeles County, CA",Not applicable,95961.0,70000.0,10,2.9
6037,CA,Non-Rural,,Psychiatrist,"Los Angeles County, CA",Not applicable,95961.0,70000.0,10,2.9
